Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,,,,,,,
413,704,H,GoldenState,22,25,22,25,94,232.5,231,310,114,,,,,,,
413,705,V,Denver,26,23,21,31,101,217,215.5,175,3.5,,,,,,,
413,706,H,Phoenix,38,32,27,26,123,5,5,-210,105.5,,,,,,,
413,707,V,Sacramento,28,26,19,27,100,195.5,196,313,96.5,,,,,,,
413,708,H,LALakers,28,32,26,20,106,8,8,-375,3,,,,,,,
414,501,V,Indiana,21,30,29,17,97,2,2,-135,104.5,,,,,,,
414,502,H,Washington,30,17,27,24,98,210.5,212.5,115,pk,,,,,,,
414,503,V,NewYork,30,34,30,19,113,217.5,219,290,108.5,,,,,,,
414,504,H,Toronto,33,40,32,26,131,7.5,7.5,-350,1.5,,,,,,,
414,505,V,Philadelphia,20,30,20,41,111,208.5,209.5,650,104,,,,,,,
414,506,H,Orlando,37,26,30,32,125,11,11,-850,2,,,,,,,
414,507,V,NewJersey,20,18,13,27,86,192.5,189,170,92,,,,,,,
414,508,H,Miami,20,22,22,14,94,9.5,4.5,-200,1,,,,,,,
414,509,V,Cleveland,23,23,14,23,83,196.5,194,110,95,,,,,,,
414,510,H,Atlanta,27,21,29,22,99,5,2,-130,0.5,,,,,,,
414,511,V,Milwaukee,23,32,33,18,106,190,5,-220,1,,,,,,,
414,512,H,Boston,20,30,28,17,95,1,190,180,95,,,,,,,
414,513,V,Memphis,26,23,29,27,105,209.5,209,320,3,,,,,,,
414,514,H,OklahomaCity,38,33,19,24,114,7,8.5,-400,102,,,,,,,
414,515,V,SanAntonio,22,24,18,25,89,196.5,199,180,98,,,,,,,
414,516,H,Dallas,30,26,19,21,96,7,5,-220,1,,,,,,,
414,517,V,NewOrleans,34,23,38,28,123,215.5,216,250,105.5,,,,,,,
414,518,H,Houston,34,26,30,25,115,8,6.5,-300,3.5,,,,,,,
414,519,V,Detroit,27,21,20,35,103,204,206.5,105,2.5,,,,,,,
414,520,H,Minnesota,29,29,21,19,98,4,1.5,-125,101.5,,,,,,,
414,521,V,Chicago,33,24,18,23,98,1.5,1.5,-125,93,,,,,,,
414,522,H,Charlotte,26,17,22,24,89,189.5,188.5,105,3,,,,,,,
414,523,V,Phoenix,30,29,22,19,100,221,217.5,190,106.5,,,,,,,
414,524,H,Utah,25,17,18,26,86,6,5.5,-230,7.5,,,,,,,
414,525,V,GoldenState,33,27,25,37,122,215,211,400,104.5,,,,,,,
414,526,H,Portland,33,25,33,25,116,7.5,10,-600,7,,,,,,,
414,527,V,LALakers,28,21,16,26,91,6.5,7,-300,6,,,,,,,
414,528,H,LAClippers,23,29,26,29,107,192.5,194,250,97,,,,,,,
417,701,V,Chicago,18,23,19,23,83,192,193.5,800,94.5,,,,,,,
417,702,H,Cleveland,32,24,17,23,96,11,11.5,-1200,2.5,,,,,,,
417,703,V,Milwaukee,17,23,30,22,92,186,186.5,325,1.5,,,,,,,
417,704,H,Atlanta,34,28,19,21,102,7.5,8.5,-450,92.5,,,,,,,
417,705,V,Miami,29,15,22,10,76,185,184,175,91.5,,,,,,,
417,706,H,Boston,28,13,23,21,85,5,4.5,-210,4.5,,,,,,,
417,707,V,Utah,28,28,30,27,113,209,208.5,230,105.5,,,,,,,
417,708,H,Denver,30,27,31,38,126,5.5,6,-270,4,,,,,,,
418,709,V,OklahomaCity,13,26,17,23,79,197,197,330,97.5,,,,,,,
418,710,H,LALakers,27,20,17,23,87,8,7.5,-400,1.5,,,,,,,
418,711,V,Charlotte,20,23,23,23,89,187.5,187,475,92,,,,,,,
418,712,H,Orlando,31,28,17,22,98,10,10,-625,1,,,,,,,
418,713,V,SanAntonio,18,27,24,25,94,194,195,160,97,,,,,,,
418,714,H,Dallas,23,27,26,24,100,4.5,4.5,-190,1,,,,,,,
418,715,V,Portland,25,19,26,35,105,205,204.5,350,102,,,,,,,
418,716,H,Phoenix,24,19,29,28,100,7,8,-420,6.5,,,,,,,
419,717,V,Chicago,22,28,27,25,102,191,191.5,650,94,,,,,,,
419,718,H,Cleveland,28,24,25,35,112,11,10.5,-1000,6.5,,,,,,,
419,719,V,Utah,33,30,25,26,114,213,213.5,245,107.5,,,,,,,
419,720,H,Denver,30,21,31,29,111,7,6,-290,7,,,,,,,
420,721,V,Milwaukee,20,26,16,24,86,188,188.5,310,93,,,,,,,
420,722,H,Atlanta,28,24,24,20,96,7.5,7.5,-380,2.5,,,,,,,
420,723,V,Miami,23,10,26,18,77,179,182.5,100,4,,,,,,,
420,724,H,Boston,23,26,36,21,106,2,1,-120,92,,,,,,,
420,725,V,Portland,26,23,19,22,90,205,203.5,395,102,,,,,,,
420,726,H,Phoenix,32,31,31,25,119,8.5,8.5,-475,1,,,,,,,
420,727,V,OklahomaCity,18,29,22,23,92,190.5,192,220,95.5,,,,,,,
420,728,H,LALakers,26,19,28,22,95,6,5.5,-260,5.5,,,,,,,
421,729,V,Charlotte,14,16,25,22,77,187,186,450,91.5,,,,,,,
421,730,H,Orlando,18,23,34,17,92,8.5,9,-600,1.5,,,,,,,
421,731,V,SanAntonio,24,34,24,20,102,4,194.5,140,98.5,,,,,,,
421,732,H,Dallas,20,26,26,16,88,194,3,-160,5.5,,,,,,,
422,733,V,Cleveland,21,24,23,38,106,4.5,4.5,-200,6,,,,,,,
422,734,H,Chicago,32,24,23,29,108,193,193.5,170,95,,,,,,,
422,735,V,LALakers,27,23,25,21,96,191,193,155,96.5,,,,,,,
422,736,H,OklahomaCity,22,21,31,27,101,2,4,-175,4,,,,,,,
422,737,V,Phoenix,34,32,15,27,108,205,202,105,97.5,,,,,,,
422,738,H,Portland,16,21,23,29,89,pk,1.5,-125,7,,,,,,,
423,501,V,Boston,27,21,32,20,100,182,182,175,90.5,,,,,,,
423,502,H,Miami,29,20,23,26,98,4,4.5,-205,3,,,,,,,
423,503,V,Dallas,16,28,26,20,90,193.5,194,150,96.5,,,,,,,
423,504,H,SanAntonio,23,24,19,28,94,3,3.5,-170,1.5,,,,,,,
423,505,V,Denver,27,21,20,25,93,217,214,125,107,,,,,,,
423,506,H,Utah,21,31,32,21,105,2.5,2.5,-145,0.5,,,,,,,
424,507,V,Orlando,29,12,25,24,90,2,2,-135,2,,,,,,,
424,508,H,Charlotte,27,19,20,20,86,184.5,183,115,91.5,,,,,,,
424,509,V,Phoenix,27,23,22,15,87,1,1,-125,1,,,,,,,
424,510,H,Portland,26,28,20,22,96,202,203.5,105,101.5,,,,,,,
424,511,V,Atlanta,19,21,17,32,89,1,188.5,100,4,,,,,,,
424,512,H,Milwaukee,36,16,26,29,107,187,1,-120,94,,,,,,,
424,513,V,LALakers,17,25,22,25,89,193,196,-110,4.5,,,,,,,
424,514,H,OklahomaCity,29,26,31,24,110,1,pk,-110,98,,,,,,,
425,515,V,Boston,18,25,34,15,92,185,186,110,1,,,,,,,
425,516,H,Miami,31,18,22,30,101,1,2,-130,93.5,,,,,,,
425,517,V,Cleveland,24,38,37,22,121,6,6,-275,95.5,,,,,,,
425,518,H,Chicago,21,31,24,22,98,194,194,235,pk,,,,,,,
425,519,V,Dallas,17,31,11,30,89,193,194,140,96.5,,,,,,,
425,520,H,SanAntonio,20,17,29,26,92,2.5,3.5,-160,4.5,,,,,,,
425,521,V,Denver,25,20,23,38,106,212,212.5,125,1.5,,,,,,,
425,522,H,Utah,31,23,32,31,117,2,2.5,-145,107,,,,,,,
426,523,V,Orlando,23,20,28,28,99,4,4,-192,4,,,,,,,
426,524,H,Charlotte,25,20,23,22,90,182.5,184,167,91.5,,,,,,,
426,525,V,Atlanta,25,25,24,30,104,1.5,2,-130,1.5,,,,,,,
426,526,H,Milwaukee,28,26,31,26,111,190,189.5,110,94.5,,,,,,,
426,527,V,Portland,28,19,19,22,88,202,204.5,320,102.5,,,,,,,
426,528,H,Phoenix,27,30,27,23,107,6.5,7.5,-390,1.5,,,,,,,
427,529,V,Chicago,26,22,23,23,94,199.5,199.5,1625,99,,,,,,,
427,530,H,Cleveland,27,28,18,23,96,12,12.5,-2550,5.5,,,,,,,
427,531,V,Miami,21,17,27,21,86,188,186,295,91.5,,,,,,,
427,532,H,Boston,29,19,23,25,96,6,7,-355,1.5,,,,,,,
427,533,V,SanAntonio,21,25,18,17,81,192.5,191,200,95,,,,,,,
427,534,H,Dallas,27,26,29,21,103,4.5,5,-240,0.5,,,,,,,
427,535,V,OklahomaCity,16,18,26,27,87,195,194.5,260,2.5,,,,,,,
427,536,H,LALakers,31,24,33,23,111,6,6,-320,95.5,,,,,,,
428,537,V,Milwaukee,24,19,18,30,91,191,191.5,475,95.5,,,,,,,
428,538,H,Atlanta,23,23,23,18,87,8.5,9.5,-625,5.5,,,,,,,
428,541,V,Utah,27,25,29,21,102,215,217,315,109.5,,,,,,,
428,542,H,Denver,25,25,36,30,116,6.5,7.5,-375,5.5,,,,,,,
429,547,V,Dallas,8,26,29,24,87,191,191.5,165,2,,,,,,,
429,548,H,SanAntonio,22,25,23,27,97,3.5,4.5,-195,96.5,,,,,,,
429,549,V,Phoenix,24,29,21,25,99,202,200,100,100.5,,,,,,,
429,550,H,Portland,17,24,24,25,90,1.5,1,-120,3.5,,,,,,,
430,553,V,Atlanta,16,15,29,23,83,1,1.5,-125,2,,,,,,,
430,554,H,Milwaukee,19,15,11,24,69,190,189,105,94,,,,,,,
430,555,V,LALakers,26,27,23,19,95,195,194.5,100,98.5,,,,,,,
430,556,H,OklahomaCity,27,20,26,21,94,2,pk,-120,1.5,,,,,,,
430,557,V,Denver,23,31,26,24,104,218,215,240,108,,,,,,,
430,558,H,Utah,32,24,27,29,112,3.5,6.5,-280,3.5,,,,,,,
501,701,V,Boston,26,28,24,15,93,193,192,320,96,,,,,,,
501,702,H,Cleveland,20,23,36,22,101,7.5,7,-380,7.5,,,,,,,
502,571,V,Milwaukee,13,27,20,14,74,187,185.5,400,94.5,,,,,,,
502,572,H,Atlanta,20,33,20,22,95,8.5,8.5,-600,pk,,,,,,,
503,707,V,Utah,23,22,28,26,99,202,198.5,310,99.5,,,,,,,
503,708,H,LALakers,30,23,28,23,104,8,6.5,-380,1.5,,,,,,,
503,703,V,SanAntonio,22,25,28,27,102,202,205,180,0.5,,,,,,,
503,704,H,Phoenix,31,26,28,26,111,4.5,4.5,-220,102.5,,,,,,,
503,705,V,Boston,26,26,31,21,104,192,192.5,260,96,,,,,,,
503,706,H,Cleveland,22,26,12,26,86,6.5,6,-320,7,,,,,,,
504,709,V,Atlanta,23,10,11,27,71,192,192.5,450,0.5,,,,,,,
504,710,H,Orlando,25,28,32,29,114,8.5,9,-600,96,,,,,,,
504,711,V,Utah,23,23,31,26,103,199,198.5,245,0.5,,,,,,,
504,712,H,LALakers,27,31,29,24,111,6.5,5.5,-290,101,,,,,,,
505,713,V,SanAntonio,30,21,25,26,102,205,206,130,103,,,,,,,
505,714,H,Phoenix,21,30,27,32,110,3.5,3,-150,2.5,,,,,,,
506,715,V,Atlanta,27,30,26,15,98,189,193,450,97.5,,,,,,,
506,716,H,Orlando,32,17,35,28,112,9,9,-600,9.5,,,,,,,
507,717,V,Cleveland,36,29,31,28,124,191,193,-105,97,,,,,,,
507,718,H,Boston,17,26,27,25,95,1,1,-115,6.5,,,,,,,
507,719,V,Phoenix,19,25,27,39,110,206,206.5,290,103.5,,,,,,,
507,720,H,SanAntonio,28,22,22,24,96,5.5,7,-350,2.5,,,,,,,
508,721,V,Orlando,28,24,27,26,105,2.5,2,-145,96,,,,,,,
508,722,H,Atlanta,18,15,22,20,75,194,193.5,125,4,,,,,,,
508,723,V,LALakers,17,33,32,29,111,203.5,202.5,175,103.5,,,,,,,
508,724,H,Utah,22,32,26,30,110,3.5,4.5,-210,1.5,,,,,,,
509,725,V,Cleveland,22,23,27,15,87,1.5,1.5,-125,3,,,,,,,
509,726,H,Boston,31,23,20,23,97,195,195,105,97.5,,,,,,,
509,727,V,Phoenix,19,31,22,35,107,206.5,207,170,104.5,,,,,,,
509,728,H,SanAntonio,25,22,24,30,101,2.5,4.5,-200,3,,,,,,,
510,729,V,Orlando,34,19,22,23,98,5.5,6.5,-280,1.5,,,,,,,
510,730,H,Atlanta,23,22,21,18,84,193.5,191.5,240,95,,,,,,,
510,731,V,LALakers,29,29,22,31,111,205.5,207,140,104,,,,,,,
510,732,H,Utah,24,17,26,29,96,2.5,3.5,-160,4.5,,,,,,,
511,733,V,Boston,20,30,30,40,120,195,193.5,290,98,,,,,,,
511,734,H,Cleveland,23,21,19,25,88,8,7,-350,7.5,,,,,,,
513,741,V,Cleveland,22,27,18,18,85,196,193.5,105,98,,,,,,,
513,742,H,Boston,25,26,25,18,94,pk,1.5,-125,0.5,,,,,,,
516,503,V,Boston,22,19,33,18,92,189.5,188.5,250,94,,,,,,,
516,504,H,Orlando,14,18,26,30,88,6,7,-300,6,,,,,,,
517,501,V,Phoenix,26,29,24,28,107,212,210,250,107.5,,,,,,,
517,502,H,LALakers,35,27,31,35,128,6.5,6,-300,1,,,,,,,
518,505,V,Boston,27,26,25,17,95,186.5,189,270,99,,,,,,,
518,506,H,Orlando,28,23,19,22,92,7.5,7,-330,6,,,,,,,
519,507,V,Phoenix,24,32,34,22,112,214,216.5,290,109.5,,,,,,,
519,508,H,LALakers,36,29,25,34,124,6,7.5,-350,1.5,,,,,,,
522,509,V,Orlando,12,22,13,24,71,190,189.5,140,3,,,,,,,
522,510,H,Boston,27,24,24,19,94,3,3.5,-160,95.5,,,,,,,
523,511,V,LALakers,32,15,37,25,109,219,220,110,2,,,,,,,
523,512,H,Phoenix,29,25,32,32,118,3,1,-130,110,,,,,,,
524,513,V,Orlando,31,20,16,19,96,188,187.5,280,95,,,,,,,
524,514,H,Boston,26,21,21,18,92,5.5,7,-340,5.5,,,,,,,
525,515,V,LALakers,23,32,29,22,106,222,2,-130,3.5,,,,,,,
525,516,H,Phoenix,23,41,21,30,115,1,219.5,110,110.5,,,,,,,
526,517,V,Boston,27,22,26,17,92,186,186.5,160,93.5,,,,,,,
526,518,H,Orlando,31,26,27,29,113,4,4.5,-180,pk,,,,,,,
527,519,V,Phoenix,21,24,27,29,101,219,217,315,108.5,,,,,,,
527,520,H,LALakers,24,29,25,25,103,7,7.5,-390,2.5,,,,,,,
528,521,V,Orlando,19,23,19,23,84,189,187.5,135,2,,,,,,,
528,522,H,Boston,30,25,27,14,96,2.5,3.5,-155,93.5,,,,,,,
529,523,V,LALakers,37,28,26,20,111,215,218,115,110,,,,,,,
529,524,H,Phoenix,34,19,21,29,103,1,1.5,-135,3.5,,,,,,,
603,701,V,Boston,21,20,23,25,89,194,190.5,200,95,,,,,,,
603,702,H,LALakers,26,24,34,18,102,6,5.5,-240,pk,,,,,,,
606,703,V,Boston,29,25,18,31,103,190,193,190,96.5,,,,,,,
606,704,H,LALakers,22,26,24,22,94,6,5.5,-230,7,,,,,,,
608,705,V,LALakers,26,26,15,24,91,192.5,191,125,96,,,,,,,
608,706,H,Boston,17,23,21,23,84,2,2.5,-145,4,,,,,,,
610,707,V,LALakers,16,29,17,27,89,191,190.5,160,95.5,,,,,,,
610,708,H,Boston,19,23,18,36,96,3,4,-180,4,,,,,,,
613,709,V,LALakers,20,19,26,21,86,189,189.5,110,1.5,,,,,,,
613,710,H,Boston,22,23,28,19,92,3.5,2,-130,95.5,,,,,,,
615,711,V,Boston,18,13,20,16,67,187,190.5,210,2.5,,,,,,,
615,712,H,LALakers,28,23,25,13,89,6.5,6,-250,95.5,,,,,,,
617,713,V,Boston,23,17,17,22,79,188,186.5,230,92.5,,,,,,,
617,714,H,LALakers,14,20,19,30,83,6.5,6.5,-270,7,,,,,,,
